year,month,weekday,num_riders,name,id,abbr,gtfs_latitude,gtfs_longitude,address,city,county,state,zipcode
1998,6,Saturday,4132.75,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,6,Sunday,2617.75,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,6,Thursday,6650.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,6,Tuesday,6662.4,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,6,Wednesday,6582.5,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,7,Friday,5869.8,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,7,Monday,6974.5,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,7,Saturday,3900.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,7,Sunday,2846.25,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,7,Thursday,6747.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,7,Tuesday,7130.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,7,Wednesday,7275.6,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,8,Friday,7426.75,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,8,Monday,6875.6,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,8,Saturday,4211.6,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,8,Sunday,2886.6,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,8,Thursday,7276.25,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,8,Tuesday,6469.25,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,8,Wednesday,7280.75,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,9,Friday,7853.25,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,9,Monday,6451.5,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,9,Saturday,4363.5,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,9,Sunday,3028.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,9,Thursday,7702.5,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,9,Tuesday,7798.8,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,9,Wednesday,7558.2,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,10,Friday,7915.4,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,10,Monday,5611.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,10,Saturday,3792.4,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,10,Sunday,3161.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,10,Thursday,7672.2,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,10,Tuesday,7771.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,10,Wednesday,7673.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,11,Friday,7221.5,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,11,Monday,7203.2,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,11,Saturday,4357.25,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,11,Sunday,2792.4,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,11,Thursday,6426.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,11,Tuesday,7630.5,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,11,Wednesday,7334.75,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,12,Friday,7467.5,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,12,Monday,5187.5,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,12,Saturday,4199.25,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,12,Sunday,2309.25,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,12,Thursday,6305.2,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,12,Tuesday,5630.2,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1998,12,Wednesday,7249.4,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,1,Friday,6292.4,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,1,Monday,5413.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,1,Saturday,4228.2,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,1,Sunday,2857.2,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,1,Thursday,7657.25,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,1,Tuesday,7450.5,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,1,Wednesday,7595.5,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,2,Friday,8304.25,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,2,Monday,5659.25,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,2,Saturday,4511.75,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,2,Sunday,3069.25,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,2,Thursday,7999.25,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,2,Tuesday,7650.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,2,Wednesday,8064.5,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,3,Friday,8434.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,3,Monday,7620.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,3,Saturday,4798.25,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,3,Sunday,3248.5,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,3,Thursday,8111.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,3,Tuesday,7952.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,3,Wednesday,8055.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,4,Friday,8104.8,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,4,Monday,7599.75,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,4,Saturday,5060.25,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,4,Sunday,3129.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,4,Thursday,7931.6,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,4,Tuesday,7762.5,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,4,Wednesday,8007.75,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,5,Friday,8148.75,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,5,Monday,6032.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,5,Saturday,4715.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,5,Sunday,4148.4,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,5,Thursday,8072.75,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,5,Tuesday,7887.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,5,Wednesday,8136.75,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,6,Friday,8073.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,6,Monday,7629.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,6,Saturday,5301.25,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,6,Sunday,3744.5,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,6,Thursday,7939.25,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,6,Tuesday,7835.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,6,Wednesday,7859.2,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,7,Friday,8206.6,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,7,Monday,6614.5,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,7,Saturday,4592.8,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,7,Sunday,3231.75,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,7,Thursday,8141.2,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,7,Tuesday,7957.5,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,7,Wednesday,8184.25,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,8,Friday,8522.75,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,8,Monday,8032.2,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,8,Saturday,4815.75,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,8,Sunday,3204.4,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,8,Thursday,8298.25,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,8,Tuesday,8322.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,8,Wednesday,8379.25,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,9,Friday,8666.75,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,9,Monday,7096.75,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,9,Saturday,4994.25,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,9,Sunday,3567.75,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,9,Thursday,8474.6,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,9,Tuesday,8585.25,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,9,Wednesday,8566.8,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,10,Friday,8816.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,10,Monday,6247.75,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,10,Saturday,5150.8,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,10,Sunday,3698.8,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,10,Thursday,8673.5,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,10,Tuesday,8611.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,10,Wednesday,8662.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,11,Friday,8097.5,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,11,Monday,8447.6,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,11,Saturday,4922.25,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,11,Sunday,3345.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,11,Thursday,7067.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,11,Tuesday,8656.8,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,11,Wednesday,8852.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,12,Friday,7993.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,12,Monday,7948.5,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,12,Saturday,4456.25,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,12,Sunday,3425.5,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,12,Thursday,8335.4,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,12,Tuesday,8322.25,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
1999,12,Wednesday,8407.4,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,1,Friday,8970.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,1,Monday,7658.4,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,1,Saturday,3854.4,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,1,Sunday,3038.6,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,1,Thursday,8782.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,1,Tuesday,8617.75,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,1,Wednesday,8899.25,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,2,Friday,9386.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,2,Monday,8018.25,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,2,Saturday,5154.25,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,2,Sunday,3274.5,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,2,Thursday,9342.75,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,2,Tuesday,9198.2,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,2,Wednesday,9316.25,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,3,Friday,9621.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,3,Monday,9016.75,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,3,Saturday,5354.5,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,3,Sunday,3653.75,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,3,Thursday,9455.4,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,3,Tuesday,9189.25,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,3,Wednesday,9496.2,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,4,Friday,9060.5,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,4,Monday,7988.5,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,4,Saturday,5195.6,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,4,Sunday,3499.8,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,4,Thursday,9316.25,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,4,Tuesday,9182.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,4,Wednesday,9439.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,5,Friday,9266.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,5,Monday,8014.2,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,5,Saturday,5322.75,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,5,Sunday,4999.0,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,5,Thursday,9525.25,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,5,Tuesday,9219.4,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,5,Wednesday,9426.2,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,6,Friday,8815.8,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,6,Monday,8618.5,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,6,Saturday,5360.75,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,6,Sunday,4405.75,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,6,Thursday,9202.4,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,6,Tuesday,9262.25,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,6,Wednesday,8285.75,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,7,Friday,8764.25,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,7,Monday,8240.4,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,7,Saturday,4942.6,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,7,Sunday,3645.4,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
2000,7,Thursday,9271.5,El Cerrito Plaza,EP,PLZA,37.9030588,-122.2992715,6699 Fairmount Avenue,El Cerrito,contracosta,CA,94530
